filename,count,locations
seq_000888.jpg,33,"[(100.80634573304155, 281.6378555798687), (97.65536105032817, 291.0908096280088), (105.00765864332601, 349.9091903719913), (112.35995623632374, 442.3380743982495), (114.460612691466, 466.49562363238516), (113.41028446389493, 229.12144420131293), (113.41028446389493, 257.4803063457331), (152.27242888402617, 233.32275711159738), (115.51094091903713, 153.49781181619258), (55.64223194748348, 118.83698030634571), (37.78665207877452, 199.71225382932167), (190.08424507658634, 89.42778993435448), (210.0404814004376, 152.44748358862145), (243.6509846827133, 253.2789934354486), (253.10393873085334, 270.08424507658646), (176.42997811816184, 354.1105032822758), (260.45623632385116, 323.6509846827134), (255.2045951859956, 353.06017505470464), (242.60065645514223, 370.9157549234136), (221.59409190371986, 346.75820568927793), (280.41247264770243, 458.09299781181625), (311.92231947483583, 496.9551422319475), (316.12363238512035, 551.5722100656457), (310.87199124726476, 613.5415754923415), (396.9989059080963, 513.7603938730855), (328.7275711159738, 305.7954048140044), (356.0361050328228, 304.7450765864333), (361.28774617067836, 267.98358862144426), (380.19365426695845, 256.4299781181619), (380.19365426695845, 211.2658643326039), (377.0426695842451, 174.50437636761487), (346.5831509846827, 134.5919037199125), (471.57221006564555, 79.97483588621444)]"
seq_000889.jpg,32,"[(59.84354485776805, 133.54157549234134), (39.88730853391678, 201.81291028446392), (96.60503282275704, 284.7888402625821), (98.70568927789924, 291.0908096280088), (128.1148796498905, 238.57439824945297), (128.1148796498905, 262.73194748358867), (162.77571115973734, 237.52407002188184), (165.92669584245067, 253.2789934354486), (212.1411378555798, 79.97483588621444), (227.89606126914657, 148.246170678337), (337.1301969365427, 140.89387308533915), (464.2199124726477, 48.46498905908094), (382.2943107221007, 158.74945295404817), (380.19365426695845, 213.36652078774617), (378.0929978118162, 266.9332603938731), (366.53938730853395, 260.6312910284464), (336.0798687089715, 295.29212253829326), (353.9354485776805, 319.4496717724289), (242.60065645514223, 251.17833698030634), (251.00328227571114, 257.4803063457331), (256.25492341356676, 320.50000000000006), (256.25492341356676, 367.7647702407003), (239.44967177242884, 370.9157549234136), (224.74507658643324, 353.06017505470464), (251.00328227571114, 484.3512035010942), (272.0098468271334, 502.2067833698031), (312.972647702407, 470.6969365426697), (378.0929978118162, 558.9245076586435), (375.992341356674, 615.6422319474838), (99.75601750547037, 434.9857768052517), (97.65536105032817, 468.5962800875274), (101.85667396061262, 353.06017505470464)]"
seq_000890.jpg,35,"[(69.2964989059081, 250.12800875273518), (99.75601750547037, 281.63785557986876), (101.85667396061262, 291.0908096280088), (45.138949671772366, 200.7625820568928), (60.89387308533907, 142.9945295404814), (64.04485776805245, 123.0382932166302), (28.33369803063448, 125.13894967177242), (141.769146608315, 175.554704595186), (148.07111597374177, 235.42341356673958), (190.08424507658634, 237.52407002188184), (143.86980306345725, 262.73194748358867), (91.35339168490145, 437.0864332603939), (91.35339168490145, 475.94857768052526), (221.59409190371986, 484.3512035010942), (102.90700218818375, 359.36214442013136), (247.85229759299781, 516.9113785557988), (456.8676148796499, 610.3905908096282), (455.8172866520788, 519.0120350109411), (267.808533916849, 461.2439824945296), (223.6947483588621, 352.0098468271335), (244.70131291028443, 373.01641137855586), (251.00328227571114, 363.5634573304158), (259.4059080962801, 322.60065645514226), (246.8019693654267, 248.027352297593), (249.95295404814001, 259.5809628008753), (246.8019693654267, 172.40371991247267), (234.19803063457326, 102.03172866520785), (326.6269146608315, 140.89387308533915), (373.89168490153173, 149.29649890590812), (465.27024070021884, 23.257111597374152), (378.0929978118162, 218.61816192560175), (362.3380743982495, 254.32932166301973), (380.19365426695845, 267.98358862144426), (327.6772428884026, 298.4431072210066), (350.7844638949672, 311.04704595186)]"
seq_000891.jpg,29,"[(464.2199124726477, 9.602844638949636), (375.992341356674, 153.49781181619258), (380.19365426695845, 217.56783369803063), (380.19365426695845, 244.87636761487963), (380.19365426695845, 257.4803063457331), (332.9288840262582, 295.29212253829326), (344.4824945295404, 313.1477024070022), (249.95295404814001, 178.70568927789938), (246.8019693654267, 252.22866520787747), (259.4059080962801, 331.00328227571123), (255.2045951859956, 265.882932166302), (256.25492341356676, 365.664113785558), (241.5503282275711, 367.7647702407003), (225.79540481400434, 355.1608315098469), (216.34245076586427, 451.79102844638953), (196.38621444201306, 496.9551422319475), (223.6947483588621, 534.7669584245078), (88.20240700218812, 484.3512035010942), (87.152078774617, 508.50875273522985), (106.05798687089708, 352.0098468271335), (30.434354485776737, 356.211159737418), (45.138949671772366, 367.7647702407003), (101.85667396061262, 297.3927789934355), (80.85010940919028, 279.5371991247265), (45.138949671772366, 198.66192560175054), (33.585339168490066, 135.64223194748357), (68.24617067833691, 132.49124726477024), (65.09518599562358, 146.14551422319474), (126.0142231947483, 157.69912472647704)]"
seq_000892.jpg,30,"[(18.880743982494494, 136.69256017505467), (31.484682713347866, 138.79321663019695), (45.138949671772366, 193.41028446389495), (70.34682713347917, 141.94420131291028), (69.29649890590804, 154.5481400437637), (111.30962800875267, 149.29649890590812), (95.55470459518591, 283.73851203501096), (96.60503282275704, 293.191466083151), (101.85667396061262, 345.7078774617068), (36.736323851203394, 388.7713347921226), (47.239606126914566, 397.17396061269153), (87.152078774617, 516.9113785557988), (205.8391684901531, 528.4649890590811), (174.32932166301964, 494.85448577680535), (225.79540481400434, 350.9595185995624), (171.17833698030626, 350.9595185995624), (174.32932166301964, 431.8347921225384), (239.44967177242884, 369.8654266958425), (255.2045951859956, 349.9091903719913), (256.25492341356676, 323.6509846827134), (272.0098468271334, 301.59409190371997), (254.15426695842447, 265.882932166302), (245.75164113785556, 252.22866520787747), (289.8654266958424, 352.0098468271335), (328.7275711159738, 300.54376367614884), (348.68380743982493, 312.0973741794311), (380.19365426695845, 265.882932166302), (382.2943107221007, 244.87636761487963), (384.3949671772429, 211.2658643326039), (375.992341356674, 180.80634573304158)]"
seq_000893.jpg,33,"[(23.08205689277895, 140.89387308533912), (43.03829321663011, 146.14551422319474), (69.29649890590804, 161.9004376367615), (73.4978118161925, 150.3468271334792), (99.75601750547037, 140.89387308533915), (38.83698030634565, 198.66192560175054), (98.70568927789924, 281.63785557986876), (99.75601750547037, 288.99015317286654), (101.85667396061262, 350.9595185995624), (55.64223194748348, 368.8150984682714), (45.138949671772366, 417.13019693654275), (51.44091903719908, 425.53282275711166), (150.17177242888397, 431.8347921225384), (161.72538293216627, 493.80415754923416), (184.83260393873076, 532.6663019693656), (193.23522975929973, 441.2877461706784), (200.5875273522975, 409.7778993435449), (252.05361050328227, 437.0864332603939), (224.74507658643324, 352.0098468271335), (236.29868708971551, 370.9157549234136), (258.3555798687089, 358.31181619256023), (260.45623632385116, 321.5503282275712), (255.2045951859956, 264.83260393873087), (244.70131291028443, 245.92669584245075), (384.3949671772429, 179.75601750547045), (390.6969365426696, 210.21553610503284), (380.19365426695845, 244.87636761487963), (379.1433260393873, 255.3796498905908), (325.57658643326033, 292.1411378555799), (312.972647702407, 306.84573304157556), (346.5831509846827, 319.4496717724289), (324.52625820568926, 380.36870897155364), (338.18052516411376, 425.53282275711166)]"
seq_000894.jpg,38,"[(87.15207877461705, 123.03829321663018), (79.79978118161915, 154.5481400437637), (73.4978118161925, 175.554704595186), (31.484682713347866, 147.19584245076587), (48.289934354485695, 149.29649890590812), (48.289934354485695, 195.5109409190372), (96.60503282275704, 280.5875273522976), (99.75601750547037, 293.191466083151), (102.90700218818375, 352.0098468271335), (35.68599562363232, 365.664113785558), (59.843544857767995, 394.02297592997814), (47.239606126914566, 458.09299781181625), (58.793216630196866, 468.5962800875274), (111.30962800875267, 545.2702407002189), (112.35995623632374, 558.9245076586435), (156.47374179431068, 544.2199124726478), (150.17177242888397, 480.14989059080966), (228.9463894967177, 475.94857768052526), (228.9463894967177, 442.3380743982495), (279.36214442013124, 465.4452954048141), (128.1148796498905, 415.0295404814005), (225.79540481400434, 354.1105032822758), (235.24835886214439, 369.8654266958425), (245.75164113785556, 360.41247264770243), (253.10393873085334, 329.9529540481401), (254.15426695842447, 265.882932166302), (244.70131291028443, 250.1280087527352), (329.77789934354485, 599.887308533917), (348.68380743982493, 557.8741794310723), (388.59628008752736, 488.5525164113786), (373.89168490153173, 417.13019693654275), (315.0733041575493, 285.8391684901532), (329.77789934354485, 290.04048140043767), (352.88512035010945, 308.94638949671776), (377.0426695842451, 266.9332603938731), (377.0426695842451, 249.07768052516414), (381.2439824945296, 211.2658643326039), (379.1433260393873, 175.554704595186)]"
seq_000895.jpg,36,"[(33.58533916849012, 147.19584245076584), (50.39059080962795, 148.246170678337), (45.138949671772366, 200.7625820568928), (82.95076586433254, 168.2024070021882), (81.90043763676141, 187.1083150984683), (73.4978118161925, 235.42341356673958), (99.75601750547037, 283.73851203501096), (99.75601750547037, 290.04048140043767), (101.85667396061262, 348.8588621444202), (70.34682713347917, 395.0733041575493), (144.92013129102838, 426.5831509846828), (129.16520787746163, 469.6466083150985), (96.60503282275704, 481.20021881838085), (103.95733041575483, 508.50875273522985), (145.9704595185995, 522.1630196936544), (262.5568927789934, 490.65317286652083), (267.808533916849, 472.79759299781193), (330.8282275711159, 472.79759299781193), (288.81509846827134, 576.7800875273524), (466.32056892778996, 500.10612691466093), (446.36433260393875, 437.0864332603939), (317.1739606126914, 437.0864332603939), (223.6947483588621, 350.9595185995624), (236.29868708971551, 371.96608315098473), (245.75164113785556, 363.5634573304158), (254.15426695842447, 321.5503282275712), (252.05361050328227, 260.6312910284464), (246.8019693654267, 254.32932166301973), (317.1739606126914, 288.99015317286654), (325.57658643326033, 286.88949671772434), (352.88512035010945, 313.1477024070022), (385.44529540481403, 270.08424507658646), (385.44529540481403, 251.17833698030634), (386.49562363238516, 192.35995623632388), (381.2439824945296, 173.4540481400438), (441.11269146608316, 15.904814004376336)]"
seq_000896.jpg,33,"[(372.8413566739606, 165.0514223194748), (391.74726477024075, 202.863238512035), (382.2943107221007, 244.87636761487963), (381.2439824945296, 255.3796498905908), (333.97921225382936, 287.93982494529547), (320.32494529540475, 285.8391684901532), (354.98577680525165, 314.19803063457334), (290.9157549234136, 361.46280087527356), (318.2242888402626, 486.45185995623643), (384.3949671772429, 498.0054704595187), (308.7713347921225, 513.7603938730855), (259.4059080962801, 519.0120350109411), (248.9026258205689, 357.2614879649891), (241.5503282275711, 373.01641137855586), (228.9463894967177, 353.06017505470464), (259.4059080962801, 322.60065645514226), (257.30525164113783, 262.73194748358867), (240.49999999999997, 245.92669584245075), (165.92669584245067, 453.8916849015318), (131.26586433260388, 494.85448577680535), (115.51094091903713, 462.29431072210076), (90.30306345733032, 464.3949671772429), (89.25273522975925, 490.65317286652083), (74.54814004376357, 398.22428884026266), (46.189277899343494, 391.92231947483594), (99.75601750547037, 352.0098468271335), (98.70568927789924, 284.7888402625821), (98.70568927789924, 293.191466083151), (82.95076586433254, 193.41028446389495), (82.95076586433254, 169.25273522975928), (37.78665207877452, 154.5481400437637), (58.793216630196866, 160.85010940919037), (47.239606126914566, 199.71225382932167)]"
seq_000897.jpg,35,"[(55.64223194748354, 123.03829321663018), (39.88730853391678, 171.35339168490154), (57.74288840262574, 169.25273522975928), (44.08862144420124, 195.5109409190372), (64.04485776805245, 220.718818380744), (68.24617067833691, 237.52407002188184), (91.35339168490145, 182.90700218818384), (86.10175054704587, 198.66192560175054), (98.70568927789924, 281.63785557986876), (98.70568927789924, 291.0908096280088), (106.05798687089708, 350.9595185995624), (89.25273522975925, 385.62035010940923), (54.59190371991241, 415.0295404814005), (78.74945295404808, 444.43873085339175), (76.64879649890582, 472.79759299781193), (112.35995623632374, 457.0426695842451), (121.81291028446384, 490.65317286652083), (205.8391684901531, 503.25711159737426), (377.0426695842451, 566.2768052516412), (387.54595185995623, 519.0120350109411), (470.5218818380744, 517.9617067833699), (227.89606126914657, 399.27461706783373), (246.8019693654267, 368.8150984682714), (254.15426695842447, 354.1105032822758), (223.6947483588621, 352.0098468271335), (253.10393873085334, 327.85229759299784), (240.49999999999997, 250.1280087527352), (251.00328227571114, 258.5306345733042), (330.8282275711159, 290.04048140043767), (335.02954048140043, 326.8019693654267), (351.83479212253826, 313.1477024070022), (387.54595185995623, 266.9332603938731), (377.0426695842451, 249.07768052516414), (383.3446389496718, 208.11487964989058), (377.0426695842451, 178.70568927789938)]"
seq_000898.jpg,34,"[(61.94420131291025, 125.13894967177241), (45.138949671772366, 172.40371991247267), (65.09518599562358, 175.554704595186), (43.03829321663011, 200.7625820568928), (58.793216630196866, 192.35995623632388), (65.09518599562358, 209.1652078774617), (98.70568927789924, 190.25929978118162), (95.55470459518591, 206.01422319474838), (96.60503282275704, 284.7888402625821), (97.65536105032817, 290.04048140043767), (105.00765864332601, 350.9595185995624), (103.95733041575483, 374.066739606127), (66.14551422319465, 415.0295404814005), (55.64223194748348, 430.78446389496725), (70.34682713347917, 442.3380743982495), (105.00765864332601, 455.99234135667405), (110.25929978118154, 490.65317286652083), (227.89606126914657, 409.7778993435449), (256.25492341356676, 516.9113785557988), (448.464989059081, 525.3140043763677), (441.11269146608316, 590.4343544857769), (223.6947483588621, 347.80853391684906), (251.00328227571114, 354.1105032822758), (260.45623632385116, 322.60065645514226), (242.60065645514223, 244.87636761487963), (253.10393873085334, 267.98358862144426), (282.5131291028446, 117.78665207877461), (379.1433260393873, 197.61159737417947), (393.84792122538295, 202.863238512035), (383.3446389496718, 248.027352297593), (387.54595185995623, 259.5809628008753), (353.9354485776805, 274.2855579868709), (363.38840262582056, 293.191466083151), (329.77789934354485, 292.1411378555799)]"
seq_000899.jpg,36,"[(310.87199124726476, 34.81072210065643), (315.0733041575493, 23.257111597374152), (369.6903719912473, 15.904814004376336), (427.45842450765866, 100.98140043763675), (257.30525164113783, 164.00109409190375), (374.94201312910286, 177.65536105032825), (437.96170678336983, 175.554704595186), (380.19365426695845, 215.46717724288843), (385.44529540481403, 240.67505470459517), (385.44529540481403, 263.7822757111598), (357.0864332603939, 246.97702407002188), (351.83479212253826, 280.5875273522976), (332.9288840262582, 288.99015317286654), (315.0733041575493, 543.1695842450767), (257.30525164113783, 321.5503282275712), (245.75164113785556, 253.2789934354486), (251.00328227571114, 254.32932166301973), (249.95295404814001, 349.9091903719913), (220.54376367614873, 346.75820568927793), (214.241794310722, 417.13019693654275), (89.25273522975925, 444.43873085339175), (100.8063457330415, 469.6466083150985), (64.04485776805245, 447.5897155361051), (65.09518599562358, 407.6772428884027), (60.89387308533907, 382.4693654266959), (103.95733041575483, 346.75820568927793), (97.65536105032817, 284.7888402625821), (101.85667396061262, 290.04048140043767), (99.75601750547037, 222.8194748358862), (99.75601750547037, 206.01422319474838), (73.4978118161925, 142.9945295404814), (59.843544857767995, 155.59846827133478), (64.04485776805245, 173.4540481400438), (50.39059080962795, 188.15864332603942), (67.19584245076578, 192.35995623632388), (45.138949671772366, 198.66192560175054)]"
seq_000900.jpg,39,"[(58.79321663019692, 131.44091903719908), (55.64223194748348, 146.14551422319474), (46.189277899343494, 194.46061269146608), (58.793216630196866, 206.01422319474838), (80.85010940919028, 215.46717724288843), (82.95076586433254, 155.59846827133478), (107.10831509846821, 218.61816192560175), (101.85667396061262, 233.32275711159738), (96.60503282275704, 286.88949671772434), (99.75601750547037, 293.191466083151), (106.05798687089708, 350.9595185995624), (54.59190371991241, 361.46280087527356), (53.54157549234128, 376.1673960612692), (84.00109409190367, 424.48249452954053), (86.10175054704587, 448.6400437636762), (68.24617067833691, 449.69037199124733), (224.74507658643324, 419.23085339168495), (255.2045951859956, 376.1673960612692), (226.84573304157547, 352.0098468271335), (258.3555798687089, 326.8019693654267), (138.61816192560167, 284.7888402625821), (239.44967177242884, 251.17833698030634), (254.15426695842447, 260.6312910284464), (395.9485776805252, 608.2899343544859), (336.0798687089715, 292.1411378555799), (358.13676148796503, 281.63785557986876), (362.3380743982495, 251.17833698030634), (383.3446389496718, 259.5809628008753), (383.3446389496718, 219.66849015317288), (367.5897155361051, 160.85010940919037), (394.8982494529541, 111.48468271334792), (385.44529540481403, 82.07549234135666), (472.6225382932167, 41.11269146608313), (315.0733041575493, 29.559080962800838), (293.01641137855574, 19.05579868708968), (238.39934354485771, 9.602844638949636), (301.41903719912466, 58.9682713347921), (266.75820568927793, 120.93763676148797), (380.19365426695845, 239.6247264770241)]"
seq_000901.jpg,36,"[(61.94420131291025, 115.68599562363237), (93.45404814004371, 170.3030634573304), (61.944201312910195, 227.02078774617067), (84.00109409190367, 227.02078774617067), (47.239606126914566, 196.56126914660834), (114.460612691466, 243.82603938730855), (107.10831509846821, 261.68161925601754), (99.75601750547037, 280.5875273522976), (99.75601750547037, 286.88949671772434), (98.70568927789924, 354.1105032822758), (78.74945295404808, 407.6772428884027), (84.00109409190367, 436.03610503282283), (77.69912472647695, 462.29431072210076), (231.04704595185993, 438.13676148796503), (238.39934354485771, 390.8719912472648), (224.74507658643324, 355.1608315098469), (248.9026258205689, 322.60065645514226), (243.6509846827133, 258.5306345733042), (254.15426695842447, 256.4299781181619), (165.92669584245067, 233.32275711159738), (233.14770240700219, 30.609409190371952), (223.6947483588621, 37.96170678336977), (288.81509846827134, 26.408096280087495), (315.0733041575493, 34.81072210065643), (308.7713347921225, 48.46498905908094), (269.90919037199126, 114.63566739606125), (329.77789934354485, 104.13238512035011), (350.7844638949672, 109.38402625820567), (393.84792122538295, 51.615973741794285), (368.64004376367615, 166.10175054704595), (375.992341356674, 215.46717724288843), (384.3949671772429, 244.87636761487963), (383.3446389496718, 261.68161925601754), (354.98577680525165, 249.07768052516414), (353.9354485776805, 283.73851203501096), (337.1301969365427, 291.0908096280088)]"
seq_000902.jpg,35,"[(336.07986870897156, 293.19146608315094), (346.5831509846827, 272.1849015317287), (351.83479212253826, 281.63785557986876), (381.2439824945296, 260.6312910284464), (381.2439824945296, 211.2658643326039), (386.49562363238516, 241.7253829321663), (373.89168490153173, 188.15864332603942), (293.01641137855574, 28.508752735229724), (316.12363238512035, 40.06236323851201), (298.26805251641133, 58.9682713347921), (272.0098468271334, 107.28336980306344), (283.56345733041576, 161.9004376367615), (350.7844638949672, 132.49124726477024), (220.54376367614873, 42.16301969365424), (213.19146608315094, 63.16958424507656), (192.1849015317286, 178.70568927789938), (247.85229759299781, 253.2789934354486), (260.45623632385116, 266.9332603938731), (255.2045951859956, 318.3993435448578), (234.19803063457326, 367.7647702407003), (235.24835886214439, 436.03610503282283), (224.74507658643324, 353.06017505470464), (118.66192560175051, 274.2855579868709), (111.30962800875267, 297.3927789934355), (95.55470459518591, 290.04048140043767), (94.50437636761484, 305.7954048140044), (98.70568927789924, 348.8588621444202), (72.44748358862137, 404.5262582056893), (78.74945295404808, 420.2811816192561), (80.85010940919028, 475.94857768052526), (65.09518599562358, 234.3730853391685), (96.60503282275704, 236.4737417943107), (45.138949671772366, 202.863238512035), (71.39715536105024, 135.64223194748357), (105.00765864332601, 172.40371991247267)]"
seq_000903.jpg,35,"[(78.74945295404814, 146.1455142231947), (122.86323851203491, 168.2024070021882), (71.39715536105024, 230.17177242888405), (98.70568927789924, 233.32275711159738), (43.03829321663011, 199.71225382932167), (99.75601750547037, 287.93982494529547), (106.05798687089708, 297.3927789934355), (102.90700218818375, 349.9091903719913), (67.19584245076578, 384.5700218818381), (77.69912472647695, 417.13019693654275), (93.45404814004371, 499.05579868708975), (236.29868708971551, 391.92231947483594), (252.05361050328227, 442.3380743982495), (227.89606126914657, 356.211159737418), (259.4059080962801, 321.5503282275712), (251.00328227571114, 266.9332603938731), (240.49999999999997, 252.22866520787747), (332.9288840262582, 296.3424507658644), (339.23085339168483, 287.93982494529547), (356.0361050328228, 281.63785557986876), (389.6466083150985, 256.4299781181619), (380.19365426695845, 219.66849015317288), (375.992341356674, 189.2089715536105), (316.12363238512035, 41.11269146608313), (330.8282275711159, 3.300875273522934), (297.21772428884026, 25.35776805251638), (280.41247264770243, 81.02516411378554), (301.41903719912466, 81.02516411378554), (235.24835886214439, 88.37746170678335), (203.73851203501084, 64.21991247264768), (187.98358862144414, 94.67943107221006), (244.70131291028443, 174.50437636761487), (261.50656455142234, 190.25929978118162), (309.8216630196937, 155.59846827133478), (386.49562363238516, 243.82603938730855)]"
seq_000904.jpg,37,"[(70.34682713347922, 120.93763676148795), (82.95076586433254, 141.94420131291028), (40.93763676148791, 196.56126914660834), (81.90043763676141, 232.27242888402625), (109.20897155361041, 232.27242888402625), (98.70568927789924, 280.5875273522976), (102.90700218818375, 292.1411378555799), (101.85667396061262, 348.8588621444202), (60.89387308533907, 368.8150984682714), (67.19584245076578, 408.7275711159738), (100.8063457330415, 513.7603938730855), (121.81291028446384, 369.8654266958425), (254.15426695842447, 413.97921225382936), (270.95951859956233, 445.4890590809629), (226.84573304157547, 352.0098468271335), (255.2045951859956, 315.24835886214447), (239.44967177242884, 253.2789934354486), (253.10393873085334, 256.4299781181619), (225.79540481400434, 167.15207877461708), (236.29868708971551, 174.50437636761487), (280.41247264770243, 149.29649890590812), (268.8588621444201, 77.8741794310722), (278.3118161925602, 63.16958424507656), (265.70787746170674, 13.804157549234093), (296.1673960612691, 23.257111597374152), (318.2242888402626, 30.609409190371952), (301.41903719912466, 72.6225382932166), (374.94201312910286, 170.3030634573304), (378.0929978118162, 214.4168490153173), (378.0929978118162, 260.6312910284464), (356.0361050328228, 279.5371991247265), (342.3818380743983, 285.8391684901532), (329.77789934354485, 285.8391684901532), (178.5306345733041, 75.77352297592995), (170.12800875273518, 117.78665207877461), (138.61816192560167, 176.60503282275712), (380.19365426695845, 243.82603938730855)]"
seq_000905.jpg,37,"[(36.736323851203394, 121.98796498905907), (46.189277899343494, 198.66192560175054), (69.29649890590804, 132.49124726477024), (91.35339168490145, 144.04485776805254), (89.25273522975925, 232.27242888402625), (126.0142231947483, 241.7253829321663), (99.75601750547037, 282.6881838074399), (98.70568927789924, 292.1411378555799), (100.8063457330415, 345.7078774617068), (56.69256017505461, 362.5131291028447), (65.09518599562358, 429.7341356673961), (122.86323851203491, 405.57658643326045), (134.4168490153172, 380.36870897155364), (119.71225382932158, 527.41466083151), (295.117067833698, 447.5897155361051), (285.664113785558, 425.53282275711166), (226.84573304157547, 349.9091903719913), (252.05361050328227, 317.34901531728667), (329.77789934354485, 299.4934354485777), (351.83479212253826, 281.63785557986876), (349.734135667396, 265.882932166302), (377.0426695842451, 254.32932166301973), (384.3949671772429, 211.2658643326039), (375.992341356674, 154.5481400437637), (312.972647702407, 39.012035010940885), (291.9660831509847, 22.206783369803023), (245.75164113785556, 26.408096280087495), (275.16083150984684, 77.8741794310722), (297.21772428884026, 77.8741794310722), (242.60065645514223, 160.85010940919037), (200.5875273522975, 196.56126914660834), (245.75164113785556, 252.22866520787747), (258.3555798687089, 263.7822757111598), (171.17833698030626, 146.14551422319474), (154.37308533916843, 131.4409190371991), (166.97702407002186, 91.52844638949671), (381.2439824945296, 243.82603938730855)]"
seq_000906.jpg,44,"[(18.880743982494494, 128.28993435448575), (44.08862144420124, 119.88730853391684), (43.03829321663011, 135.64223194748357), (74.54814004376357, 138.79321663019695), (101.85667396061262, 146.14551422319474), (47.239606126914566, 196.56126914660834), (30.434354485776737, 253.2789934354486), (26.23304157549228, 274.2855579868709), (96.60503282275704, 258.5306345733042), (135.46717724288834, 274.2855579868709), (99.75601750547037, 283.73851203501096), (100.8063457330415, 292.1411378555799), (106.05798687089708, 348.8588621444202), (56.69256017505461, 401.375273522976), (66.14551422319465, 474.8982494529541), (124.96389496717717, 534.7669584245078), (129.16520787746163, 421.3315098468272), (138.61816192560167, 402.4256017505471), (232.09737417943106, 352.0098468271335), (296.1673960612691, 428.683807439825), (306.67067833698025, 449.69037199124733), (257.30525164113783, 327.85229759299784), (356.0361050328228, 340.4562363238513), (326.6269146608315, 297.3927789934355), (356.0361050328228, 286.88949671772434), (379.1433260393873, 254.32932166301973), (383.3446389496718, 215.46717724288843), (380.19365426695845, 267.98358862144426), (375.992341356674, 166.10175054704595), (309.8216630196937, 40.06236323851201), (291.9660831509847, 23.257111597374152), (243.6509846827133, 3.300875273522934), (249.95295404814001, 4.351203501094055), (237.34901531728664, 28.508752735229724), (301.41903719912466, 81.02516411378554), (273.0601750547046, 81.02516411378554), (204.78884026258203, 107.28336980306344), (227.89606126914657, 180.80634573304158), (187.98358862144414, 211.2658643326039), (179.58096280087517, 237.52407002188184), (249.95295404814001, 253.2789934354486), (256.25492341356676, 257.4803063457331), (158.57439824945288, 112.53501094091902), (144.92013129102838, 148.246170678337)]"
seq_000907.jpg,42,"[(102.90700218818381, 354.1105032822757), (98.70568927789924, 284.7888402625821), (98.70568927789924, 290.04048140043767), (22.031728665207822, 237.52407002188184), (20.981400437636694, 253.2789934354486), (43.03829321663011, 193.41028446389495), (24.132385120350023, 137.74288840262582), (46.189277899343494, 153.49781181619258), (47.239606126914566, 134.5919037199125), (74.54814004376357, 142.9945295404814), (133.36652078774608, 140.89387308533915), (140.71881838074393, 137.74288840262582), (107.10831509846821, 177.65536105032825), (197.43654266958418, 189.2089715536105), (163.82603938730847, 211.2658643326039), (155.42341356673955, 241.7253829321663), (264.6575492341357, 10.65317286652075), (221.59409190371986, 31.65973741794308), (249.95295404814001, 55.81728665207874), (220.54376367614873, 82.07549234135666), (277.261487964989, 83.12582056892776), (304.5700218818381, 76.82385120350108), (288.81509846827134, 28.508752735229724), (306.67067833698025, 39.012035010940885), (375.992341356674, 159.79978118161924), (394.8982494529541, 198.66192560175054), (383.3446389496718, 260.6312910284464), (363.38840262582056, 257.4803063457331), (327.6772428884026, 294.2417943107221), (352.88512035010945, 295.29212253829326), (406.4518599562363, 335.2045951859957), (324.52625820568926, 431.8347921225384), (324.52625820568926, 462.29431072210076), (258.3555798687089, 316.2986870897156), (242.60065645514223, 248.027352297593), (256.25492341356676, 269.0339168490153), (233.14770240700219, 350.9595185995624), (148.07111597374177, 418.1805251641138), (142.81947483588618, 437.0864332603939), (147.02078774617058, 549.4715536105034), (67.19584245076578, 498.0054704595187), (59.843544857767995, 457.0426695842451)]"
seq_000908.jpg,43,"[(29.384026258205665, 136.69256017505467), (50.39059080962795, 139.84354485776808), (47.239606126914566, 160.85010940919037), (70.34682713347917, 133.54157549234137), (45.138949671772366, 191.30962800875275), (17.830415754923308, 234.3730853391685), (18.880743982494437, 215.46717724288843), (96.60503282275704, 286.88949671772434), (99.75601750547037, 294.2417943107221), (111.30962800875267, 211.2658643326039), (133.36652078774608, 246.97702407002188), (140.71881838074393, 202.863238512035), (178.5306345733041, 171.35339168490154), (126.0142231947483, 139.84354485776808), (142.81947483588618, 144.04485776805254), (184.83260393873076, 115.68599562363238), (195.33588621444193, 84.1761487964989), (238.39934354485771, 42.16301969365424), (239.44967177242884, 18.005470459518566), (290.9157549234136, 28.508752735229724), (316.12363238512035, 41.11269146608313), (302.46936542669584, 67.37089715536104), (276.2111597374179, 82.07549234135666), (384.3949671772429, 160.85010940919037), (406.4518599562363, 190.25929978118162), (405.40153172866525, 240.67505470459517), (374.94201312910286, 262.73194748358867), (354.98577680525165, 276.38621444201317), (358.13676148796503, 293.191466083151), (319.2746170678337, 297.3927789934355), (242.60065645514223, 252.22866520787747), (256.25492341356676, 255.3796498905908), (260.45623632385116, 319.4496717724289), (228.9463894967177, 353.06017505470464), (347.63347921225386, 424.48249452954053), (354.98577680525165, 467.54595185995635), (158.57439824945288, 427.63347921225386), (152.27242888402617, 458.09299781181625), (100.8063457330415, 357.2614879649891), (105.00765864332601, 346.75820568927793), (62.994529540481324, 489.60284463894976), (68.24617067833691, 496.9551422319475), (170.12800875273518, 558.9245076586435)]"
